tempreature,humidity,water_level,Water_pump_actuator_ON
17,74,100,0
17,75,100,0
17,74,100,0
17,74,100,0
17,75,100,0
17,47,100,0
17,50,100,0
17,48,100,0
17,50,100,0
17,47,100,0
17,49,100,0
17,48,100,0
17,48,100,0
17,58,100,0
17,60,100,0
17,59,100,0
17,59,100,0
17,59,100,0
17,60,100,0
17,59,100,0
17,59,100,0
17,61,100,0
17,61,100,0
17,57,100,0
17,61,100,0
17,58,100,0
17,59,100,0
17,60,100,0
17,59,100,0
17,58,100,0
17,57,100,0
17,60,100,0
17,57,100,0
17,60,100,0
17,60,100,0
17,59,100,0
17,59,100,0
17,53,100,0
17,55,100,0
17,59,100,0
17,60,100,0
17,60,100,0
17,59,100,0
17,57,100,0
17,59,100,0
17,58,100,0
17,61,100,0
17,60,100,0
17,59,100,0
17,62,100,0
17,61,100,0
17,61,100,0
17,60,100,0
17,58,100,0
17,59,100,0
17,59,100,0
17,60,100,0
17,61,100,0
17,60,100,0
17,62,100,0
17,61,100,0
17,58,100,0
17,59,100,0
17,59,100,0
17,58,100,0
17,62,100,0
17,59,100,0
17,61,100,0
17,60,100,0
17,60,100,0
17,59,100,0
17,61,100,0
17,60,100,0
17,60,100,0
17,59,100,0
17,60,100,0
17,60,100,0
17,60,100,0
17,58,100,0
17,59,100,0
17,59,100,0
17,58,100,0
17,57,100,0
17,58,100,0
17,59,100,0
17,60,100,0
17,59,100,0
17,59,100,0
17,58,100,0
17,58,100,0
17,59,100,0
17,60,100,0
17,60,100,0
17,59,100,0
17,58,100,0
17,59,100,0
17,60,100,0
17,58,100,0
17,59,100,0
17,59,100,0
17,60,100,0
17,57,100,0
17,58,100,0
17,58,100,0
17,59,100,0
17,59,100,0
17,58,100,0
17,60,100,0
17,59,100,0
17,59,100,0
17,59,100,0
17,59,100,0
17,60,100,0
17,60,100,0
17,62,100,0
17,58,100,0
17,58,100,0
17,61,100,0
17,60,100,0
17,61,100,0
17,59,100,0
17,63,100,0
17,60,100,0
17,60,100,0
17,60,100,0
17,59,100,0
17,60,100,0
17,60,100,0
17,60,100,0
17,60,100,0
17,60,100,0
17,60,100,0
17,58,100,0
17,59,100,0
17,58,100,0
17,59,100,0
17,60,100,0
17,60,100,0
17,60,100,0
17,60,100,0
17,60,100,0
17,60,100,0
17,58,100,0
17,60,100,0
17,59,100,0
17,59,100,0
17,61,100,0
17,62,100,0
17,60,100,0
17,61,100,0
17,60,100,0
17,61,100,0
17,61,100,0
17,58,100,0
17,61,100,0
17,58,100,0
17,61,100,0
17,61,100,0
17,60,100,0
17,59,100,0
17,59,100,0
17,59,100,0
17,61,100,0
17,59,100,0
17,60,100,0
17,61,100,0
17,60,100,0
17,61,100,0
17,60,100,0
17,60,100,0
17,59,100,0
17,58,100,0
17,61,100,0
17,61,100,0
17,59,100,0
17,60,100,0
17,60,100,0
17,59,100,0
17,62,100,0
17,60,100,0
17,59,100,0
17,59,100,0
17,60,100,0
17,62,100,0
17,59,100,0
17,60,100,0
17,61,100,0
17,60,100,0
17,58,100,0
17,61,100,0
17,59,100,0
17,58,100,0
17,60,100,0
17,60,100,0
17,60,100,0
17,58,100,0
17,58,100,0
17,60,100,0
17,60,100,0
17,59,100,0
17,59,100,0
17,60,100,0
17,58,100,0
17,59,100,0
17,59,100,0
17,62,100,0
17,60,100,0
17,61,100,0
17,61,100,0
17,61,100,0
17,59,100,0
17,60,100,0
17,60,100,0
17,60,100,0
17,58,100,0
17,61,100,0
17,58,100,0
17,60,100,0
17,60,100,0
17,61,100,0
17,60,100,0
17,58,100,0
17,58,100,0
17,60,100,0
17,61,100,0
17,58,100,0
17,59,100,0
17,59,100,0
17,61,100,0
17,61,100,0
17,60,100,0
17,57,100,0
17,53,100,0
17,59,100,0
17,61,100,0
17,60,100,0
17,58,100,0
17,59,100,0
17,60,100,0
17,59,100,0
17,59,100,0
17,60,100,0
17,59,100,0
17,62,100,0
17,60,100,0
17,57,100,0
17,61,100,0
17,56,100,0
17,58,100,0
17,60,100,0
17,61,100,0
17,58,100,0
17,60,100,0
17,58,100,0
17,60,100,0
17,60,100,0
17,60,100,0
17,60,100,0
17,58,100,0
17,58,100,0
17,59,100,0
17,61,100,0
17,59,100,0
17,60,100,0
17,60,100,0
17,58,100,0
17,60,100,0
17,60,100,0
17,60,100,0
17,58,100,0
17,59,100,0
17,60,100,0
17,60,100,0
17,60,100,0
17,60,100,0
17,59,100,0
17,58,100,0
17,58,100,0
17,59,100,0
17,59,100,0
17,60,100,0
17,58,100,0
17,60,100,0
17,56,100,0
17,54,100,0
17,0,100,0
17,0,100,0
16,59,100,0
16,58,100,0
16,61,100,0
16,59,100,0
16,60,100,0
16,60,100,0
16,61,100,0
16,58,100,0
16,61,100,0
16,59,100,0
16,68,100,0
16,68,100,0
16,69,100,0
16,68,100,0
16,67,100,0
16,68,100,0
16,70,100,0
16,68,100,0
16,67,100,0
16,68,100,0
16,67,100,0
16,68,100,0
16,67,100,0
16,66,100,0
16,68,100,0
16,68,100,0
16,68,100,0
16,67,100,0
16,68,100,0
16,68,100,0
16,68,100,0
16,67,100,0
16,68,100,0
16,68,100,0
16,68,100,0
16,69,100,0
16,69,100,0
16,68,100,0
16,68,100,0
16,65,100,0
16,68,100,0
16,67,100,0
16,67,100,0
16,66,100,0
16,67,100,0
16,67,100,0
16,67,100,0
16,68,100,0
16,67,100,0
16,67,100,0
16,68,100,0
16,68,100,0
16,67,100,0
16,67,100,0
16,68,100,0
16,68,100,0
16,67,100,0
16,67,100,0
16,68,100,0
16,67,100,0
16,67,100,0
16,67,100,0
16,68,100,0
16,60,100,0
16,59,100,0
16,65,100,0
16,66,100,0
16,61,98,0
16,59,98,0
16,59,98,0
16,60,98,0
16,58,97,0
16,59,97,0
16,59,97,0
16,60,97,0
16,60,97,0
16,58,97,0
16,59,97,0
16,57,97,0
16,59,97,0
16,58,97,0
16,52,90,1
16,55,90,1
16,60,90,0
16,54,90,1
16,47,90,1
16,52,90,1
16,52,90,0
16,56,90,0
16,57,90,0
16,62,90,0
16,46,90,0
16,46,90,1
16,47,90,0
16,60,90,0
16,58,90,0
16,53,90,0
16,59,90,1
16,63,90,0
16,63,90,1
16,63,90,0
16,51,90,0
16,58,90,0
16,66,90,0
16,28,90,0
16,35,90,0
16,54,90,0
16,56,90,0
16,58,89,0
16,55,89,0
16,59,89,0
16,58,89,0
16,57,89,0
16,58,89,0
16,63,89,0
16,59,89,0
16,61,89,0
16,63,89,0
16,60,89,0
16,62,89,0
16,59,89,0
16,58,89,1
16,53,89,1
16,50,89,0
16,52,89,0
16,50,89,1
16,52,89,1
16,52,89,0
16,52,89,1
16,52,89,0
16,52,89,0
16,52,89,1
16,72,86,0
16,72,86,0
16,72,86,0
16,72,86,0
16,72,86,0
16,72,86,0
16,71,86,0
16,73,86,0
16,72,86,0
16,72,86,0
16,72,86,0
16,73,86,0
16,72,86,0
16,71,86,0
16,73,85,0
16,72,85,0
16,72,85,0
16,72,85,0
16,72,85,0
16,71,85,0
16,71,83,0
16,72,83,0
16,72,83,0
16,72,83,0
16,73,83,0
16,72,83,0
16,72,83,0
16,72,83,0
16,73,83,0
16,72,83,0
16,73,83,0
16,73,82,0
16,72,82,0
16,72,82,0
16,71,82,0
16,73,82,0
16,73,82,0
16,72,82,0
16,73,82,0
16,72,82,0
16,73,82,0
16,73,82,0
16,73,82,0
16,73,82,0
16,73,82,0
16,72,81,0
16,71,81,0
16,72,81,0
16,65,76,0
16,66,76,0
16,64,69,0
16,64,68,0
16,64,68,0
16,65,68,0
16,65,68,0
16,65,68,0
16,67,68,0
16,66,68,0
16,66,68,0
16,66,68,0
16,65,68,0
16,65,68,0
16,65,68,0
16,66,68,0
16,65,68,0
16,66,68,0
16,65,68,0
16,64,68,0
16,66,68,0
16,59,66,1
16,59,66,1
16,60,66,1
16,60,66,1
16,51,58,1
16,51,58,1
16,53,58,1
16,53,58,1
16,53,58,1
16,53,58,1
16,54,58,1
16,53,58,1
16,53,58,1
16,52,58,1
16,54,58,1
16,52,58,1
16,54,58,1
16,52,58,1
16,54,58,1
16,54,58,1
16,56,58,1
16,53,58,1
16,51,57,1
16,52,57,1
16,51,57,1
16,51,57,1
16,51,57,1
16,51,57,1
16,52,57,1
16,52,57,1
16,51,57,1
16,51,57,1
16,51,57,1
16,51,57,1
16,50,57,1
16,51,57,1
16,51,57,1
16,52,57,1
16,50,57,1
16,51,57,1
16,50,57,1
16,50,57,1
16,53,57,1
16,53,57,1
16,59,46,1
16,59,46,1
16,61,46,1
16,58,46,1
16,60,46,1
16,59,46,1
16,58,46,1
16,60,46,1
16,61,46,1
16,59,46,1
16,60,46,1
16,60,46,1
16,59,46,1
16,59,46,1
16,59,45,1
16,61,45,1
16,57,45,1
16,60,45,1
16,59,45,1
16,60,45,1
16,61,45,1
16,59,45,1
16,60,45,1
16,60,45,1
16,59,45,1
16,60,45,1
16,59,45,1
16,61,45,1
16,60,43,1
16,60,43,1
16,59,43,1
16,59,43,1
16,58,43,1
16,58,42,1
16,60,42,1
16,61,42,1
16,60,42,1
16,59,42,1
16,59,42,1
16,60,42,1
16,61,41,1
16,58,41,1
16,60,41,1
16,61,41,1
16,58,41,1
16,60,41,1
16,59,41,1
16,61,41,1
16,60,41,1
16,59,41,1
16,59,41,1
16,60,41,1
16,61,41,1
16,60,41,1
16,59,41,1
16,60,40,1
16,59,40,1
16,59,40,1
16,59,40,1
16,61,40,1
16,57,40,1
16,58,40,1
16,59,40,1
16,59,40,1
16,60,40,1
16,59,39,1
16,61,39,1
16,60,39,1
16,61,39,1
16,60,39,1
16,59,39,1
16,59,39,1
16,60,39,1
16,60,39,1
16,59,38,1
16,60,38,1
16,59,38,1
16,59,38,1
16,60,38,1
16,61,38,1
16,58,38,1
16,59,38,1
16,61,38,1
16,60,38,1
16,59,38,1
16,60,38,1
16,60,38,1
16,61,38,1
16,60,38,1
16,59,38,1
16,59,38,1
16,61,37,1
16,60,37,1
16,60,37,1
16,59,37,1
16,60,37,1
16,59,37,1
16,60,37,1
16,59,37,1
16,61,36,1
16,60,36,1
16,59,36,1
16,61,36,1
16,59,36,1
16,60,36,1
16,60,36,1
16,61,36,1
16,60,36,1
16,60,35,1
16,60,35,1
16,59,35,1
16,61,35,1
16,60,35,1
16,60,35,1
16,59,35,1
16,61,35,1
16,59,35,1
16,60,35,1
16,60,34,1
16,60,34,1
16,61,34,1
16,58,34,1
16,61,34,1
16,60,34,1
16,59,33,1
16,60,33,1
16,61,33,1
16,56,33,1
16,60,33,1
16,60,33,1
16,61,33,1
16,60,33,1
16,61,33,1
16,61,32,1
16,60,32,1
16,59,32,1
16,60,32,1
16,60,32,1
16,59,32,1
16,57,32,1
16,59,32,1
16,60,32,1
16,59,32,1
16,60,32,1
16,60,31,1
16,59,31,1
16,60,31,1
16,60,31,1
16,61,31,1
16,59,30,1
16,60,30,1
16,61,30,1
16,60,30,1
16,60,30,1
16,59,30,1
16,58,30,1
16,60,29,1
16,59,29,1
16,59,29,1
16,59,29,1
16,60,29,1
16,59,28,1
16,59,28,1
16,60,28,1
16,60,28,1
16,59,27,1
16,60,27,1
16,60,27,1
16,59,27,1
16,59,27,1
16,60,27,1
16,59,27,1
16,62,27,1
16,60,27,1
16,58,27,1
16,60,27,1
16,60,27,1
16,61,27,1
16,59,26,1
16,59,26,1
16,60,26,1
16,60,26,1
16,60,25,1
16,59,25,1
16,60,25,1
16,58,25,1
16,60,25,1
16,59,25,1
16,59,25,1
16,60,25,1
16,59,25,1
16,60,24,1
16,59,24,1
16,59,24,1
16,60,24,1
16,59,24,1
16,60,24,1
16,59,23,1
16,60,22,1
16,59,22,1
16,58,22,1
16,60,22,1
16,59,22,1
16,59,22,1
16,60,22,1
16,60,21,1
16,59,21,1
16,59,21,1
16,59,21,1
16,58,21,1
16,60,21,1
16,60,21,1
16,59,20,1
16,60,20,1
16,56,20,1
16,59,20,1
16,59,20,1
16,60,20,1
16,59,20,1
16,59,20,1
16,58,19,1
16,59,19,1
16,58,19,1
16,59,19,1
16,59,19,1
16,58,19,1
16,58,19,1
16,59,19,1
16,58,19,1
16,57,19,1
16,59,19,1
16,59,19,1
16,59,18,1
16,58,18,1
16,59,18,1
16,61,18,1
16,57,18,1
16,59,17,1
16,60,17,1
16,59,17,1
16,58,17,1
16,62,17,1
16,58,17,1
16,59,17,1
16,57,17,1
16,58,17,1
16,59,17,1
16,59,16,1
16,58,16,1
16,58,16,1
16,58,16,1
16,59,16,1
16,60,15,1
16,57,15,1
16,57,15,1
16,58,14,1
16,61,14,1
16,58,14,1
16,58,14,1
16,59,14,1
16,59,13,1
16,58,13,1
16,57,12,1
16,58,12,1
16,59,12,1
16,59,12,1
16,57,12,1
16,58,11,1
16,58,11,1
16,59,10,1
16,58,10,1
16,59,10,1
16,57,49,1
16,56,49,1
16,55,46,1
16,56,48,1
16,57,46,1
16,56,52,1
16,58,47,1
16,57,47,1
16,56,54,1
16,57,52,1
16,57,35,1
16,58,48,1
16,57,47,1
16,56,44,1
16,58,47,1
16,58,46,1
16,59,48,1
16,58,48,1
16,57,41,1
16,56,45,1
16,58,35,1
16,58,49,1
16,57,49,1
16,58,48,1
16,57,38,1
16,57,42,1
16,58,48,1
16,57,43,1
16,56,46,1
16,56,46,1
16,56,44,1
16,56,46,1
16,57,44,1
16,56,44,1
16,57,41,1
16,56,41,1
16,57,45,1
16,56,46,1
16,56,44,1
16,56,44,1
16,58,43,1
16,57,46,1
16,56,36,1
16,58,54,1
16,58,38,1
16,58,37,1
16,58,40,1
16,58,49,1
16,58,37,1
16,59,42,1
16,53,16,1
16,52,1,1
16,58,1,1
16,52,3,1
16,59,2,1
16,52,1,1
16,54,3,1
16,53,4,1
16,58,1,1
16,53,4,1
16,54,0,1
16,59,3,1
16,59,2,1
16,56,4,1
16,58,1,1
16,59,1,1
16,59,8,1
16,59,0,1
16,56,2,1
16,60,2,1
16,56,1,1
16,60,3,1
16,55,2,1
16,57,5,1
16,52,1,1
16,51,0,1
16,60,4,1
16,52,5,1
16,52,2,1
16,53,31,1
16,56,24,1
16,55,9,1
16,58,22,1
16,57,100,0
16,63,100,0
16,59,100,0
16,59,100,0
16,59,100,0
16,60,100,0
16,59,100,0
16,58,100,0
16,58,100,0
16,58,100,0
16,58,100,0
16,57,100,0
16,67,100,0
16,67,100,0
16,67,100,0
16,66,100,0
16,65,100,0
16,67,100,0
16,67,100,0
16,69,100,0
16,67,100,0
16,64,100,0
16,61,100,0
16,89,100,0
16,91,100,0
16,83,100,0
16,92,100,0
16,91,100,0
16,92,100,0
16,92,100,0
16,92,100,0
16,84,100,0
16,93,100,0
16,92,100,0
16,93,100,0
16,92,100,0
16,92,100,0
16,85,100,0
16,79,100,0
16,60,100,0
16,59,100,0
16,60,100,0
16,59,100,0
16,59,100,0
16,59,100,0
16,44,100,0
16,45,100,0
16,45,100,0
16,48,100,0
16,48,100,0
16,47,100,0
16,47,100,0
16,43,100,0
16,43,100,0
16,43,100,0
16,44,100,0
16,42,100,0
16,42,100,0
16,42,100,0
16,43,100,0
16,39,100,0
16,37,100,0
16,37,100,0
16,64,100,0
16,64,100,0
16,63,100,0
16,65,100,0
16,70,100,0
16,71,100,0
16,71,100,0
16,72,100,0
16,68,100,0
16,67,100,0
16,68,100,0
16,67,100,0
16,67,100,0
16,68,100,0
16,67,100,0
16,68,100,0
16,66,100,0
16,66,100,0
16,67,100,0
16,66,100,0
16,68,100,0
16,67,100,0
16,66,100,0
16,67,100,0
16,67,100,0
16,72,94,0
16,70,97,0
16,71,100,0
16,64,100,0
16,71,100,0
16,70,97,0
16,62,100,0
16,66,100,0
16,67,100,0
16,66,100,0
16,67,99,0
16,66,100,0
16,68,97,0
16,68,100,0
16,68,100,0
16,67,92,0
16,68,91,0
16,68,100,0
16,67,88,0
16,66,98,0
16,70,88,0
16,59,100,0
16,58,100,0
16,55,100,0
16,55,100,0
16,55,100,0
16,53,100,0
16,55,100,0
16,68,100,0
16,69,100,0
16,69,100,0
16,68,100,0
16,68,100,0
16,68,100,0
16,67,100,0
16,67,100,0
16,67,100,0
16,68,100,0
16,68,100,0
16,67,100,0
16,67,100,0
16,68,100,0
16,68,100,0
16,68,100,0
16,67,100,0
16,67,100,0
16,66,100,0
16,67,100,0
16,67,100,0
16,64,100,0
16,67,100,0
16,68,100,0
16,67,100,0
16,66,100,0
16,66,100,0
16,66,100,0
16,66,100,0
16,66,100,0
16,68,100,0
16,67,100,0
16,66,100,0
16,67,100,0
16,67,100,0
16,68,100,0
16,68,100,0
16,66,100,0
16,68,100,0
16,69,100,0
16,66,100,0
16,68,100,0
16,66,100,0
16,69,100,0
16,67,100,0
16,66,100,0
16,67,100,0
16,66,100,0
16,67,100,0
16,65,100,0
16,67,100,0
16,67,100,0
16,66,100,0
16,68,100,0
16,66,100,0
16,66,100,0
16,66,100,0
16,65,100,0
16,66,100,0
16,66,100,0
16,65,100,0
16,66,100,0
16,64,100,0
16,65,100,0
16,66,100,0
16,65,100,0
16,64,100,0
16,64,100,0
16,64,100,0
16,62,100,0
16,65,100,0
16,64,100,0
16,61,100,0
16,64,100,0
16,63,100,0
16,63,100,0
16,63,100,0
16,63,100,0
16,61,100,0
16,63,100,0
16,63,100,0
16,61,100,0
16,63,100,0
16,62,100,0
16,61,100,0
16,60,100,0
16,63,100,0
16,61,100,0
16,60,100,0
16,61,100,0
16,62,100,0
16,62,100,0
16,62,100,0
16,63,100,0
16,0,100,0
16,7,100,0
16,67,100,0
16,65,100,0
16,66,100,0
16,65,100,0
16,65,100,0
16,66,100,0
16,66,100,0
16,68,100,0
16,66,100,0
16,65,100,0
16,60,100,0
16,63,100,0
16,61,100,0
16,60,100,0
16,61,100,0
16,61,100,0
16,63,100,0
16,63,100,0
16,61,100,0
16,62,100,0
16,63,100,0
16,63,100,0
16,62,100,0
16,62,100,0
16,60,100,0
16,63,100,0
16,63,100,0
16,64,100,0
16,66,100,0
16,64,100,0
16,65,100,0
16,63,100,0
16,66,100,0
16,66,100,0
16,63,100,0
16,66,100,0
16,65,100,0
16,67,100,0
16,63,100,0
16,66,100,0
16,65,100,0
16,66,100,0
16,66,100,0
16,62,100,0
16,65,100,0
16,65,100,0
16,63,100,0
16,65,100,0
16,64,100,0
16,65,100,0
16,92,100,0
16,93,100,0
16,91,100,0
16,92,100,0
16,93,100,0
16,93,100,0
16,90,100,0
16,91,100,0
16,90,100,0
16,92,100,0
16,93,100,0
16,91,100,0
16,93,100,0
16,91,100,0
16,92,100,0
16,93,100,0
16,92,100,0
16,91,100,0
16,91,100,0
16,92,100,0
16,91,100,0
16,93,100,0
16,93,100,0
16,95,100,0
16,92,100,0
16,98,100,0
16,97,100,0
16,96,100,0
16,96,100,0
16,97,100,0
16,97,100,0
16,97,100,0
16,98,100,0
16,100,100,0
16,98,100,0
16,97,100,0
16,97,100,0
16,97,100,0
16,98,100,0
16,96,100,0
16,71,80,0
16,69,83,0
16,71,92,0
16,70,88,0
16,70,87,0
16,68,84,0
16,68,96,0
16,70,93,0
16,68,71,0
16,68,92,0
16,69,92,0
16,71,90,0
16,69,95,0
16,68,88,0
16,67,84,0
16,70,85,0
16,69,91,0
16,68,76,0
16,68,98,0
16,70,90,0
16,69,72,0
16,68,73,0
16,70,74,0
16,67,81,0
16,69,82,0
16,70,75,0
16,67,74,0
16,67,5,1
16,67,94,0
16,68,70,0
16,69,87,0
16,68,86,0
16,67,94,0
16,69,64,1
16,69,79,0
16,68,54,1
16,68,70,0
16,67,91,0
16,65,82,0
16,68,72,0
16,69,81,0
16,68,67,1
16,67,73,0
16,70,84,0
16,70,78,0
16,70,84,0
16,67,74,0
16,67,71,0
16,69,67,1
16,68,75,0
16,68,74,0
16,68,86,0
16,66,63,1
16,70,7,1
16,67,25,1
16,67,9,1
16,69,19,1
16,70,50,1
16,68,2,1
16,70,43,1
16,68,19,1
16,69,28,1
16,69,5,1
16,69,45,1
16,68,9,1
16,68,23,1
16,67,48,1
16,67,9,1
16,67,48,1
16,67,2,1
16,71,47,1
16,67,46,1
16,62,1,1
16,69,1,1
16,66,19,1
16,66,8,1
16,67,17,1
16,64,8,1
16,67,35,1
16,68,4,1
16,67,30,1
16,69,8,1
16,66,18,1
16,68,4,1
16,67,43,1
16,68,41,1
16,66,8,1
16,66,7,1
16,69,65,1
16,69,86,0
16,69,60,1
16,67,62,1
16,67,69,1
16,69,45,1
16,68,48,1
16,69,48,1
16,68,69,1
16,67,51,1
16,69,63,1
16,67,66,1
16,67,46,1
16,68,57,1
16,67,66,1
16,68,76,0
16,68,71,0
16,69,65,1
16,67,55,1
16,69,64,1
16,67,70,0
16,67,70,0
16,68,69,1
16,68,56,1
16,69,75,0
16,68,48,1
16,67,54,1
16,69,67,1
16,69,52,1
16,69,65,1
16,67,69,1
16,69,54,1
16,67,63,1
16,69,56,1
16,66,52,1
16,68,60,1
16,67,63,1
16,69,49,1
16,68,49,1
16,67,52,1
16,68,53,1
16,69,43,1
16,67,42,1
16,68,72,0
16,69,56,1
16,67,62,1
16,68,44,1
16,64,58,1
16,68,58,1
16,65,55,1
16,66,63,1
16,67,53,1
16,67,49,1
16,69,64,1
16,67,51,1
16,68,44,1
16,69,65,1
16,68,61,1
16,68,8,1
16,67,61,1
16,66,3,1
16,66,3,1
16,68,47,1
16,66,23,1
16,66,73,0
16,68,52,1
16,66,52,1
16,66,8,1
16,67,41,1
16,68,8,1
16,66,51,1
16,67,8,1
16,66,49,1
16,67,48,1
16,68,58,1
16,68,65,1
16,67,45,1
16,77,1,1
16,67,37,1
16,67,5,1
16,68,48,1
16,67,2,1
16,67,39,1
16,67,55,1
16,67,52,1
16,67,33,1
16,67,50,1
16,67,45,1
16,67,8,1
16,67,43,1
16,67,3,1
16,67,3,1
16,67,42,1
16,67,53,1
16,66,32,1
16,66,4,1
16,66,8,1
16,66,30,1
16,66,100,0
16,68,100,0
16,67,98,0
16,65,100,0
16,66,100,0
16,70,100,0
16,66,100,0
16,66,100,0
16,66,100,0
16,66,100,0
16,65,100,0
16,67,100,0
16,64,100,0
16,66,100,0
16,64,100,0
16,65,100,0
16,65,100,0
16,65,100,0
16,64,100,0
16,64,100,0
16,64,100,0
16,64,100,0
16,65,100,0
16,66,100,0
16,64,100,0
16,64,100,0
16,66,100,0
16,65,100,0
16,65,100,0
16,64,100,0
16,64,100,0
16,65,100,0
16,63,100,0
16,65,100,0
16,64,100,0
16,64,100,0
16,64,100,0
16,65,100,0
16,64,100,0
16,65,100,0
16,64,100,0
16,64,100,0
16,65,100,0
16,64,100,0
16,64,100,0
16,64,100,0
16,64,100,0
16,64,100,0
16,64,100,0
16,65,100,0
16,64,100,0
16,64,100,0
16,64,100,0
16,63,100,0
16,63,100,0
16,65,100,0
16,64,100,0
16,64,100,0
16,63,100,0
16,60,100,0
16,60,100,0
16,55,100,0
16,58,100,0
16,58,100,0
16,60,100,0
16,59,100,0
16,56,100,0
16,61,100,0
16,57,100,0
16,52,100,0
16,56,100,0
16,52,100,0
16,53,100,0
16,52,100,0
16,51,100,0
16,52,100,0
16,57,100,0
16,55,100,0
16,52,100,0
16,54,100,0
16,53,100,0
16,53,100,0
16,52,100,0
16,62,100,0
16,61,100,0
16,61,100,0
16,62,100,0
16,62,100,0
16,61,100,0
16,63,100,0
16,60,100,0
16,60,100,0
16,58,100,0
16,59,100,0
16,63,100,0
16,63,100,0
16,65,100,0
16,65,100,0
16,65,100,0
16,65,100,0
16,61,100,0
16,64,100,0
16,63,100,0
16,62,100,0
16,62,100,0
16,62,100,0
16,64,100,0
16,64,100,0
16,61,100,0
16,58,100,0
16,60,100,0
16,58,100,0
16,59,100,0
16,59,100,0
16,56,100,0
16,60,100,0
16,57,100,0
16,60,100,0
16,58,100,0
16,60,100,0
16,60,100,0
16,57,100,0
16,59,100,0
16,56,100,0
16,52,100,0
16,51,100,0
16,48,100,0
16,48,100,0
16,47,100,0
16,55,100,0
16,54,100,0
16,53,100,0
16,54,100,0
16,52,100,0
16,51,100,0
16,51,100,0
16,46,100,0
16,53,100,0
16,54,100,0
16,53,100,0
16,51,100,0
16,51,100,0
16,51,100,0
16,50,100,0
16,49,100,0
16,46,100,0
16,27,100,0
16,35,100,0
16,34,100,0
16,35,100,0
16,36,100,0
16,33,100,0
16,35,100,0
16,35,100,0
16,35,100,0
16,36,100,0
16,35,100,0
16,36,100,0
16,35,100,0
16,35,100,0
16,36,100,0
16,35,100,0
16,33,100,0
16,34,100,0
16,5,100,0
16,17,100,0
16,8,100,0
16,9,100,0
16,4,100,0
16,0,100,0
16,2,100,0
16,3,100,0
16,5,100,0
16,4,100,0
16,6,100,0
16,1,100,0
16,3,100,0
16,3,100,0
16,1,100,0
16,6,100,0
16,5,100,0
16,1,100,0
16,1,100,0
16,2,100,0
16,3,100,0
16,5,100,0
16,6,100,0
16,4,100,0
16,6,100,0
16,4,100,0
16,0,100,0
16,5,100,0
16,2,100,0
16,3,100,0
16,1,100,0
16,0,100,0
16,5,100,0
16,2,100,0
16,1,100,0
16,5,100,0
16,4,100,0
16,6,100,0
16,0,100,0
16,3,100,0
16,2,100,0
16,4,100,0
16,5,100,0
16,6,100,0
16,0,100,0
16,1,100,0
16,4,100,0
16,5,100,0
16,6,100,0
16,0,100,0
16,2,100,0
16,3,100,0
16,2,100,0
16,5,100,0
16,6,100,0
16,0,100,0
16,3,100,0
16,6,100,0
16,5,100,0
16,1,100,0
16,2,100,0
16,6,100,0
16,3,100,0
16,2,100,0
16,1,100,0
16,5,100,0
16,4,100,0
16,9,100,0
16,5,100,0
16,3,100,0
16,2,100,0
16,76,100,0
16,76,100,0
16,75,100,0
16,75,100,0
16,75,100,0
16,75,100,0
16,75,100,0
16,75,100,0
16,74,100,0
16,74,100,0
16,75,100,0
16,77,100,0
16,76,100,0
16,73,100,0
16,75,100,0
16,74,100,0
16,73,100,0
16,75,100,0
16,77,100,0
16,56,0,1
16,57,2,1
16,57,0,1
16,55,0,1
16,59,0,1
16,59,0,1
16,58,0,1
16,58,100,0
16,57,0,1
16,56,0,1
16,56,0,1
16,55,87,0
16,57,9,1
16,58,0,1
16,56,0,1
16,56,0,1
16,58,0,1
16,58,0,1
16,59,0,1
16,57,90,0
16,57,0,1
16,58,0,1
16,55,0,1
16,55,8,1
16,56,0,1
16,57,0,1
16,57,0,1
16,58,100,0
16,56,0,1
16,57,0,1
16,59,0,1
16,58,56,1
16,54,0,1
16,58,0,1
16,57,0,1
16,58,88,0
16,57,0,1
16,57,0,1
16,55,0,1
16,56,0,1
16,57,100,0
16,56,100,0
16,56,0,1
16,58,91,0
16,59,0,1
16,59,0,1
16,56,100,0
16,56,100,0
16,58,0,1
16,59,0,1
16,56,67,1
16,58,0,1
16,55,0,1
16,57,0,1
16,57,0,1
16,57,0,1
16,53,78,0
16,55,0,1
16,54,72,0
16,57,1,1
16,57,0,1
16,58,0,1
16,54,0,1
16,57,0,1
16,57,88,0
16,56,0,1
16,56,0,1
16,56,4,1
16,55,100,0
16,58,94,0
16,56,0,1
16,59,100,0
16,58,100,0
16,58,100,0
16,56,97,0
16,55,0,1
16,57,91,0
16,58,0,1
16,57,81,0
16,56,0,1
16,55,1,1
16,56,0,1
16,56,100,0
16,56,94,0
16,55,100,0
16,56,0,1
16,55,9,1
16,54,0,1
16,55,0,1
16,58,0,1
16,55,100,0
16,55,0,1
16,57,85,0
16,55,100,0
16,57,100,0
16,57,0,1
16,56,1,1
16,57,100,0
16,55,0,1
16,56,100,0
16,54,0,1
16,57,100,0
16,56,8,1
16,55,0,1
16,55,93,0
16,57,0,1
16,53,0,1
16,57,0,1
16,51,0,1
16,54,0,1
16,55,100,0
16,56,0,1
16,55,100,0
16,54,3,1
16,56,0,1
16,54,100,0
16,54,0,1
